"Member_number";"Date";"Day_in_week";"Day";"Month";"Year";"Product_1";"Product_2";"Product_3";"Product_4";"Product_5";"Product_6";"Product_7";"Product_8";"Product_9";"Product_10";"Product_11"
3495;2015-06-27 00:00:00;7.0;"27";"06";"2015";"liquor (appetizer)";"hard cheese";"yogurt";;;;;;;;
3564;2015-06-27 00:00:00;7.0;"27";"06";"2015";"newspapers";"grapes";"onions";"coffee";;;;;;;
3763;2015-06-27 00:00:00;7.0;"27";"06";"2015";"beef";"whole milk";"frozen vegetables";;;;;;;;
3815;2015-06-27 00:00:00;7.0;"27";"06";"2015";"pastry";"rolls/buns";;;;;;;;;
3844;2015-06-27 00:00:00;7.0;"27";"06";"2015";"pork";"other vegetables";;;;;;;;;
4397;2015-06-27 00:00:00;7.0;"27";"06";"2015";"whipped/sour cream";"onions";"other vegetables";"yogurt";"rolls/buns";;;;;;
4563;2015-06-27 00:00:00;7.0;"27";"06";"2015";"pip fruit";"other vegetables";;;;;;;;;
4662;2015-06-27 00:00:00;7.0;"27";"06";"2015";"canned beer";"pip fruit";"rolls/buns";"brown bread";"soft cheese";"shopping bags";;;;;
4700;2015-06-27 00:00:00;7.0;"27";"06";"2015";"coffee";"whole milk";;;;;;;;;
1086;2014-07-27 00:00:00;1.0;"27";"07";"2014";"rolls/buns";"soda";;;;;;;;;
1272;2014-07-27 00:00:00;1.0;"27";"07";"2014";"specialty bar";"cleaner";;;;;;;;;
1596;2014-07-27 00:00:00;1.0;"27";"07";"2014";"whole milk";"other vegetables";"pot plants";;;;;;;;
1694;2014-07-27 00:00:00;1.0;"27";"07";"2014";"rolls/buns";"butter";;;;;;;;;
1748;2014-07-27 00:00:00;1.0;"27";"07";"2014";"whipped/sour cream";"yogurt";"processed cheese";"rolls/buns";;;;;;;
1951;2014-07-27 00:00:00;1.0;"27";"07";"2014";"napkins";"bottled beer";;;;;;;;;
2332;2014-07-27 00:00:00;1.0;"27";"07";"2014";"soda";"salt";;;;;;;;;
2370;2014-07-27 00:00:00;1.0;"27";"07";"2014";"chewing gum";"soda";;;;;;;;;
2396;2014-07-27 00:00:00;1.0;"27";"07";"2014";"canned fish";"soda";;;;;;;;;
3063;2014-07-27 00:00:00;1.0;"27";"07";"2014";"root vegetables";"yogurt";;;;;;;;;
3422;2014-07-27 00:00:00;1.0;"27";"07";"2014";"root vegetables";"pastry";;;;;;;;;
3630;2014-07-27 00:00:00;1.0;"27";"07";"2014";"cream cheese ";"salt";;;;;;;;;
3716;2014-07-27 00:00:00;1.0;"27";"07";"2014";"packaged fruit/vegetables";"sweet spreads";;;;;;;;;
3952;2014-07-27 00:00:00;1.0;"27";"07";"2014";"other vegetables";"abrasive cleaner";;;;;;;;;
4124;2014-07-27 00:00:00;1.0;"27";"07";"2014";"light bulbs";"pastry";"domestic eggs";;;;;;;;
4153;2014-07-27 00:00:00;1.0;"27";"07";"2014";"root vegetables";"bottled water";;;;;;;;;
4196;2014-07-27 00:00:00;1.0;"27";"07";"2014";"other vegetables";"whole milk";;;;;;;;;
4217;2014-07-27 00:00:00;1.0;"27";"07";"2014";"dishes";"sweet spreads";;;;;;;;;
4464;2014-07-27 00:00:00;1.0;"27";"07";"2014";"beverages";"chewing gum";"rolls/buns";;;;;;;;
4502;2014-07-27 00:00:00;1.0;"27";"07";"2014";"hamburger meat";"rolls/buns";;;;;;;;;
4987;2014-07-27 00:00:00;1.0;"27";"07";"2014";"rolls/buns";"onions";;;;;;;;;
1092;2015-07-27 00:00:00;2.0;"27";"07";"2015";"rolls/buns";"grapes";"bottled beer";"sausage";"salty snack";"Instant food products";"domestic eggs";"bottled water";;;
1118;2015-07-27 00:00:00;2.0;"27";"07";"2015";"ham";"yogurt";;;;;;;;;
1298;2015-07-27 00:00:00;2.0;"27";"07";"2015";"bottled beer";"Instant food products";;;;;;;;;
1505;2015-07-27 00:00:00;2.0;"27";"07";"2015";"shopping bags";"beef";"citrus fruit";"cat food";;;;;;;
2466;2015-07-27 00:00:00;2.0;"27";"07";"2015";"beef";"other vegetables";;;;;;;;;
2538;2015-07-27 00:00:00;2.0;"27";"07";"2015";"other vegetables";"seasonal products";"bottled water";;;;;;;;
2671;2015-07-27 00:00:00;2.0;"27";"07";"2015";"chewing gum";"sugar";;;;;;;;;
2759;2015-07-27 00:00:00;2.0;"27";"07";"2015";"yogurt";"rolls/buns";;;;;;;;;
3058;2015-07-27 00:00:00;2.0;"27";"07";"2015";"sausage";"butter";;;;;;;;;
3501;2015-07-27 00:00:00;2.0;"27";"07";"2015";"rolls/buns";"UHT-milk";;;;;;;;;
3730;2015-07-27 00:00:00;2.0;"27";"07";"2015";"candy";"other vegetables";;;;;;;;;
3973;2015-07-27 00:00:00;2.0;"27";"07";"2015";"curd";"coffee";;;;;;;;;
4070;2015-07-27 00:00:00;2.0;"27";"07";"2015";"sausage";"other vegetables";;;;;;;;;
4104;2015-07-27 00:00:00;2.0;"27";"07";"2015";"other vegetables";"whipped/sour cream";"whole milk";"sugar";;;;;;;
4133;2015-07-27 00:00:00;2.0;"27";"07";"2015";"root vegetables";"semi-finished bread";;;;;;;;;
4153;2015-07-27 00:00:00;2.0;"27";"07";"2015";"bottled water";"rolls/buns";;;;;;;;;
4453;2015-07-27 00:00:00;2.0;"27";"07";"2015";"chicken";"soda";;;;;;;;;
4566;2015-07-27 00:00:00;2.0;"27";"07";"2015";"frankfurter";"pastry";;;;;;;;;
4569;2015-07-27 00:00:00;2.0;"27";"07";"2015";"sausage";"sausage";"pip fruit";"sliced cheese";"root vegetables";"butter milk";;;;;
4929;2015-07-27 00:00:00;2.0;"27";"07";"2015";"rolls/buns";"grapes";"potato products";;;;;;;;
1010;2014-08-27 00:00:00;4.0;"27";"08";"2014";"frankfurter";"bottled water";;;;;;;;;
1266;2014-08-27 00:00:00;4.0;"27";"08";"2014";"other vegetables";"sliced cheese";;;;;;;;;
1417;2014-08-27 00:00:00;4.0;"27";"08";"2014";"UHT-milk";"other vegetables";;;;;;;;;
1589;2014-08-27 00:00:00;4.0;"27";"08";"2014";"hamburger meat";"root vegetables";;;;;;;;;
2036;2014-08-27 00:00:00;4.0;"27";"08";"2014";"ice cream";"onions";;;;;;;;;
2074;2014-08-27 00:00:00;4.0;"27";"08";"2014";"other vegetables";"candy";;;;;;;;;
2142;2014-08-27 00:00:00;4.0;"27";"08";"2014";"waffles";"Instant food products";;;;;;;;;
2590;2014-08-27 00:00:00;4.0;"27";"08";"2014";"tropical fruit";"snack products";;;;;;;;;
2689;2014-08-27 00:00:00;4.0;"27";"08";"2014";"canned fish";"curd";;;;;;;;;
2731;2014-08-27 00:00:00;4.0;"27";"08";"2014";"whole milk";"newspapers";;;;;;;;;
2737;2014-08-27 00:00:00;4.0;"27";"08";"2014";"root vegetables";"frozen vegetables";"domestic eggs";;;;;;;;
2978;2014-08-27 00:00:00;4.0;"27";"08";"2014";"pasta";"pot plants";"liquor";;;;;;;;
3539;2014-08-27 00:00:00;4.0;"27";"08";"2014";"white wine";"fruit/vegetable juice";;;;;;;;;
4108;2014-08-27 00:00:00;4.0;"27";"08";"2014";"specialty chocolate";"domestic eggs";;;;;;;;;
4558;2014-08-27 00:00:00;4.0;"27";"08";"2014";"other vegetables";"UHT-milk";;;;;;;;;
4787;2014-08-27 00:00:00;4.0;"27";"08";"2014";"fruit/vegetable juice";"candles";;;;;;;;;
4840;2014-08-27 00:00:00;4.0;"27";"08";"2014";"onions";"long life bakery product";;;;;;;;;
4855;2014-08-27 00:00:00;4.0;"27";"08";"2014";"whole milk";"rolls/buns";;;;;;;;;
4877;2014-08-27 00:00:00;4.0;"27";"08";"2014";"root vegetables";"shopping bags";"salty snack";;;;;;;;
4899;2014-08-27 00:00:00;4.0;"27";"08";"2014";"root vegetables";"rolls/buns";"Instant food products";;;;;;;;
1125;2015-08-27 00:00:00;5.0;"27";"08";"2015";"sausage";"pastry";;;;;;;;;
1484;2015-08-27 00:00:00;5.0;"27";"08";"2015";"sausage";"bottled beer";;;;;;;;;
1632;2015-08-27 00:00:00;5.0;"27";"08";"2015";"chicken";"napkins";"soda";;;;;;;;
1722;2015-08-27 00:00:00;5.0;"27";"08";"2015";"chewing gum";"pastry";"pastry";;;;;;;;
1780;2015-08-27 00:00:00;5.0;"27";"08";"2015";"dessert";"sausage";"whole milk";"oil";;;;;;;
2131;2015-08-27 00:00:00;5.0;"27";"08";"2015";"sausage";"other vegetables";;;;;;;;;
2134;2015-08-27 00:00:00;5.0;"27";"08";"2015";"pastry";"whole milk";;;;;;;;;
2212;2015-08-27 00:00:00;5.0;"27";"08";"2015";"hamburger meat";"dessert";"newspapers";;;;;;;;
3020;2015-08-27 00:00:00;5.0;"27";"08";"2015";"condensed milk";"fruit/vegetable juice";"white wine";"specialty fat";;;;;;;
3041;2015-08-27 00:00:00;5.0;"27";"08";"2015";"butter milk";"shopping bags";"baking powder";;;;;;;;
3140;2015-08-27 00:00:00;5.0;"27";"08";"2015";"cream cheese ";"frozen meals";;;;;;;;;
3246;2015-08-27 00:00:00;5.0;"27";"08";"2015";"canned beer";"frozen meals";"beef";"canned beer";"coffee";;;;;;
3374;2015-08-27 00:00:00;5.0;"27";"08";"2015";"chicken";"pork";"brandy";;;;;;;;
3507;2015-08-27 00:00:00;5.0;"27";"08";"2015";"root vegetables";"frozen meals";;;;;;;;;
3593;2015-08-27 00:00:00;5.0;"27";"08";"2015";"frankfurter";"coffee";;;;;;;;;
3673;2015-08-27 00:00:00;5.0;"27";"08";"2015";"packaged fruit/vegetables";"specialty bar";;;;;;;;;
4338;2015-08-27 00:00:00;5.0;"27";"08";"2015";"beverages";"tropical fruit";"ham";"flour";;;;;;;
4389;2015-08-27 00:00:00;5.0;"27";"08";"2015";"pork";"cake bar";;;;;;;;;
4554;2015-08-27 00:00:00;5.0;"27";"08";"2015";"whole milk";"root vegetables";;;;;;;;;
4611;2015-08-27 00:00:00;5.0;"27";"08";"2015";"cereals";"whole milk";"bottled water";;;;;;;;
4680;2015-08-27 00:00:00;5.0;"27";"08";"2015";"bottled beer";"pip fruit";;;;;;;;;
4685;2015-08-27 00:00:00;5.0;"27";"08";"2015";"waffles";"tropical fruit";"hard cheese";"pickled vegetables";;;;;;;
1116;2014-09-27 00:00:00;7.0;"27";"09";"2014";"brown bread";"soda";;;;;;;;;
1185;2014-09-27 00:00:00;7.0;"27";"09";"2014";"frankfurter";"canned beer";;;;;;;;;
1245;2014-09-27 00:00:00;7.0;"27";"09";"2014";"coffee";"white bread";;;;;;;;;
1303;2014-09-27 00:00:00;7.0;"27";"09";"2014";"pip fruit";"detergent";;;;;;;;;
2165;2014-09-27 00:00:00;7.0;"27";"09";"2014";"bottled beer";"bottled beer";;;;;;;;;
2176;2014-09-27 00:00:00;7.0;"27";"09";"2014";"rolls/buns";"hard cheese";;;;;;;;;
2180;2014-09-27 00:00:00;7.0;"27";"09";"2014";"other vegetables";"waffles";"butter";;;;;;;;
2621;2014-09-27 00:00:00;7.0;"27";"09";"2014";"pip fruit";"UHT-milk";;;;;;;;;
3247;2014-09-27 00:00:00;7.0;"27";"09";"2014";"whole milk";"yogurt";;;;;;;;;
3289;2014-09-27 00:00:00;7.0;"27";"09";"2014";"chocolate";"rolls/buns";;;;;;;;;
3779;2014-09-27 00:00:00;7.0;"27";"09";"2014";"liquor";"butter milk";;;;;;;;;
3841;2014-09-27 00:00:00;7.0;"27";"09";"2014";"margarine";"UHT-milk";"brown bread";;;;;;;;
4018;2014-09-27 00:00:00;7.0;"27";"09";"2014";"sausage";"frozen vegetables";;;;;;;;;
4078;2014-09-27 00:00:00;7.0;"27";"09";"2014";"pip fruit";"cream cheese ";;;;;;;;;
4360;2014-09-27 00:00:00;7.0;"27";"09";"2014";"chocolate";"margarine";;;;;;;;;
4526;2014-09-27 00:00:00;7.0;"27";"09";"2014";"sugar";"shopping bags";;;;;;;;;
4651;2014-09-27 00:00:00;7.0;"27";"09";"2014";"white wine";"whole milk";;;;;;;;;
4666;2014-09-27 00:00:00;7.0;"27";"09";"2014";"yogurt";"other vegetables";"fruit/vegetable juice";;;;;;;;
1098;2015-09-27 00:00:00;1.0;"27";"09";"2015";"root vegetables";"frozen vegetables";"bottled water";"cat food";;;;;;;
1148;2015-09-27 00:00:00;1.0;"27";"09";"2015";"soda";"other vegetables";;;;;;;;;
1539;2015-09-27 00:00:00;1.0;"27";"09";"2015";"pip fruit";"whipped/sour cream";"rolls/buns";;;;;;;;
1799;2015-09-27 00:00:00;1.0;"27";"09";"2015";"shopping bags";"whole milk";;;;;;;;;
1864;2015-09-27 00:00:00;1.0;"27";"09";"2015";"finished products";"whole milk";;;;;;;;;
2204;2015-09-27 00:00:00;1.0;"27";"09";"2015";"soda";"liquor (appetizer)";;;;;;;;;
2420;2015-09-27 00:00:00;1.0;"27";"09";"2015";"frankfurter";"frankfurter";"hard cheese";"frozen potato products";"bottled water";"shopping bags";;;;;
2631;2015-09-27 00:00:00;1.0;"27";"09";"2015";"sausage";"root vegetables";;;;;;;;;
3090;2015-09-27 00:00:00;1.0;"27";"09";"2015";"canned beer";"root vegetables";;;;;;;;;
3560;2015-09-27 00:00:00;1.0;"27";"09";"2015";"canned beer";"bottled beer";"chocolate";;;;;;;;
3612;2015-09-27 00:00:00;1.0;"27";"09";"2015";"sausage";"other vegetables";;;;;;;;;
3772;2015-09-27 00:00:00;1.0;"27";"09";"2015";"meat";"cake bar";;;;;;;;;
4108;2015-09-27 00:00:00;1.0;"27";"09";"2015";"pork";"yogurt";"butter milk";;;;;;;;
4764;2015-09-27 00:00:00;1.0;"27";"09";"2015";"soda";"pip fruit";;;;;;;;;
1190;2014-10-27 00:00:00;2.0;"27";"10";"2014";"canned beer";"root vegetables";;;;;;;;;
1285;2014-10-27 00:00:00;2.0;"27";"10";"2014";"pastry";"soda";;;;;;;;;
1554;2014-10-27 00:00:00;2.0;"27";"10";"2014";"meat";"canned fish";"brown bread";;;;;;;;
1725;2014-10-27 00:00:00;2.0;"27";"10";"2014";"tropical fruit";"yogurt";;;;;;;;;
1793;2014-10-27 00:00:00;2.0;"27";"10";"2014";"brown bread";"other vegetables";;;;;;;;;
1809;2014-10-27 00:00:00;2.0;"27";"10";"2014";"whole milk";"cream cheese ";"soda";;;;;;;;
1862;2014-10-27 00:00:00;2.0;"27";"10";"2014";"domestic eggs";"pasta";;;;;;;;;
2164;2014-10-27 00:00:00;2.0;"27";"10";"2014";"tropical fruit";"spices";;;;;;;;;
2165;2014-10-27 00:00:00;2.0;"27";"10";"2014";"root vegetables";"oil";;;;;;;;;
2287;2014-10-27 00:00:00;2.0;"27";"10";"2014";"frozen meals";"chocolate";;;;;;;;;
2315;2014-10-27 00:00:00;2.0;"27";"10";"2014";"tea";"beverages";;;;;;;;;
2362;2014-10-27 00:00:00;2.0;"27";"10";"2014";"rolls/buns";"dessert";;;;;;;;;
2406;2014-10-27 00:00:00;2.0;"27";"10";"2014";"root vegetables";"chocolate marshmallow";;;;;;;;;
2559;2014-10-27 00:00:00;2.0;"27";"10";"2014";"citrus fruit";"bottled beer";;;;;;;;;
2723;2014-10-27 00:00:00;2.0;"27";"10";"2014";"citrus fruit";"rolls/buns";;;;;;;;;
2762;2014-10-27 00:00:00;2.0;"27";"10";"2014";"pastry";"red/blush wine";;;;;;;;;
2960;2014-10-27 00:00:00;2.0;"27";"10";"2014";"whipped/sour cream";"fruit/vegetable juice";;;;;;;;;
3084;2014-10-27 00:00:00;2.0;"27";"10";"2014";"rolls/buns";"white wine";;;;;;;;;
3089;2014-10-27 00:00:00;2.0;"27";"10";"2014";"butter milk";"pickled vegetables";"hygiene articles";;;;;;;;
3200;2014-10-27 00:00:00;2.0;"27";"10";"2014";"yogurt";"oil";;;;;;;;;
3413;2014-10-27 00:00:00;2.0;"27";"10";"2014";"beverages";"bottled water";;;;;;;;;
3540;2014-10-27 00:00:00;2.0;"27";"10";"2014";"salty snack";"bottled water";;;;;;;;;
3586;2014-10-27 00:00:00;2.0;"27";"10";"2014";"rolls/buns";"newspapers";;;;;;;;;
3602;2014-10-27 00:00:00;2.0;"27";"10";"2014";"whole milk";"domestic eggs";;;;;;;;;
3708;2014-10-27 00:00:00;2.0;"27";"10";"2014";"yogurt";"pip fruit";;;;;;;;;
3779;2014-10-27 00:00:00;2.0;"27";"10";"2014";"ham";"pastry";;;;;;;;;
3902;2014-10-27 00:00:00;2.0;"27";"10";"2014";"rolls/buns";"male cosmetics";"liquor (appetizer)";;;;;;;;
4029;2014-10-27 00:00:00;2.0;"27";"10";"2014";"soda";"soda";;;;;;;;;
4234;2014-10-27 00:00:00;2.0;"27";"10";"2014";"pip fruit";"whole milk";;;;;;;;;
4340;2014-10-27 00:00:00;2.0;"27";"10";"2014";"soft cheese";"berries";;;;;;;;;
4342;2014-10-27 00:00:00;2.0;"27";"10";"2014";"other vegetables";"whipped/sour cream";;;;;;;;;
4369;2014-10-27 00:00:00;2.0;"27";"10";"2014";"butter";"frozen dessert";"whole milk";;;;;;;;
4420;2014-10-27 00:00:00;2.0;"27";"10";"2014";"coffee";"frozen potato products";;;;;;;;;
4800;2014-10-27 00:00:00;2.0;"27";"10";"2014";"tropical fruit";"cake bar";"soda";"cat food";;;;;;;
4951;2014-10-27 00:00:00;2.0;"27";"10";"2014";"root vegetables";"cream";;;;;;;;;
4969;2014-10-27 00:00:00;2.0;"27";"10";"2014";"sausage";"other vegetables";;;;;;;;;
1052;2015-10-27 00:00:00;3.0;"27";"10";"2015";"pork";"other vegetables";"yogurt";"shopping bags";"soft cheese";"detergent";;;;;
1065;2015-10-27 00:00:00;3.0;"27";"10";"2015";"beef";"dessert";;;;;;;;;
1104;2015-10-27 00:00:00;3.0;"27";"10";"2015";"pork";"whole milk";;;;;;;;;
1190;2015-10-27 00:00:00;3.0;"27";"10";"2015";"sparkling wine";"waffles";;;;;;;;;
1231;2015-10-27 00:00:00;3.0;"27";"10";"2015";"pork";"sliced cheese";"flour";;;;;;;;
1430;2015-10-27 00:00:00;3.0;"27";"10";"2015";"beef";"white wine";;;;;;;;;
1452;2015-10-27 00:00:00;3.0;"27";"10";"2015";"chicken";"chewing gum";;;;;;;;;
1505;2015-10-27 00:00:00;3.0;"27";"10";"2015";"frankfurter";"canned beer";"other vegetables";"potato products";;;;;;;
1967;2015-10-27 00:00:00;3.0;"27";"10";"2015";"sausage";"grapes";;;;;;;;;
2281;2015-10-27 00:00:00;3.0;"27";"10";"2015";"beef";"instant coffee";;;;;;;;;
2421;2015-10-27 00:00:00;3.0;"27";"10";"2015";"candy";"sausage";"other vegetables";"frozen vegetables";;;;;;;
2431;2015-10-27 00:00:00;3.0;"27";"10";"2015";"rolls/buns";"newspapers";"cereals";;;;;;;;
2460;2015-10-27 00:00:00;3.0;"27";"10";"2015";"chicken";"rolls/buns";"newspapers";;;;;;;;
3031;2015-10-27 00:00:00;3.0;"27";"10";"2015";"tropical fruit";"whole milk";"chocolate";;;;;;;;
3694;2015-10-27 00:00:00;3.0;"27";"10";"2015";"frozen meals";"citrus fruit";;;;;;;;;
3775;2015-10-27 00:00:00;3.0;"27";"10";"2015";"root vegetables";"coffee";;;;;;;;;
3958;2015-10-27 00:00:00;3.0;"27";"10";"2015";"curd";"brown bread";;;;;;;;;
4297;2015-10-27 00:00:00;3.0;"27";"10";"2015";"whole milk";"citrus fruit";"butter milk";"specialty bar";;;;;;;
4321;2015-10-27 00:00:00;3.0;"27";"10";"2015";"salty snack";"pip fruit";"chicken";"rolls/buns";"red/blush wine";;;;;;
4537;2015-10-27 00:00:00;3.0;"27";"10";"2015";"pork";"salty snack";"sliced cheese";;;;;;;;
4692;2015-10-27 00:00:00;3.0;"27";"10";"2015";"citrus fruit";"tropical fruit";"UHT-milk";"cat food";"chocolate";"root vegetables";"rolls/buns";"sweet spreads";;;
4794;2015-10-27 00:00:00;3.0;"27";"10";"2015";"ham";"tropical fruit";;;;;;;;;
4806;2015-10-27 00:00:00;3.0;"27";"10";"2015";"sausage";"tropical fruit";"yogurt";;;;;;;;
1240;2014-11-27 00:00:00;5.0;"27";"11";"2014";"soda";"shopping bags";;;;;;;;;
1333;2014-11-27 00:00:00;5.0;"27";"11";"2014";"whole milk";"other vegetables";;;;;;;;;
1343;2014-11-27 00:00:00;5.0;"27";"11";"2014";"fruit/vegetable juice";"white bread";;;;;;;;;
1540;2014-11-27 00:00:00;5.0;"27";"11";"2014";"yogurt";"pastry";;;;;;;;;
1583;2014-11-27 00:00:00;5.0;"27";"11";"2014";"citrus fruit";"dessert";"bottled water";;;;;;;;
1778;2014-11-27 00:00:00;5.0;"27";"11";"2014";"bottled water";"bottled water";;;;;;;;;
1827;2014-11-27 00:00:00;5.0;"27";"11";"2014";"other vegetables";"pip fruit";;;;;;;;;
2236;2014-11-27 00:00:00;5.0;"27";"11";"2014";"citrus fruit";"rolls/buns";"brandy";"candy";;;;;;;
2357;2014-11-27 00:00:00;5.0;"27";"11";"2014";"fruit/vegetable juice";"curd";;;;;;;;;
2436;2014-11-27 00:00:00;5.0;"27";"11";"2014";"newspapers";"bottled water";;;;;;;;;
2518;2014-11-27 00:00:00;5.0;"27";"11";"2014";"zwieback";"whole milk";"domestic eggs";;;;;;;;
2561;2014-11-27 00:00:00;5.0;"27";"11";"2014";"citrus fruit";"domestic eggs";"flour";;;;;;;;
2726;2014-11-27 00:00:00;5.0;"27";"11";"2014";"pastry";"shopping bags";;;;;;;;;
2921;2014-11-27 00:00:00;5.0;"27";"11";"2014";"yogurt";"other vegetables";;;;;;;;;
2980;2014-11-27 00:00:00;5.0;"27";"11";"2014";"whole milk";"shopping bags";;;;;;;;;
3418;2014-11-27 00:00:00;5.0;"27";"11";"2014";"beverages";"domestic eggs";;;;;;;;;
3517;2014-11-27 00:00:00;5.0;"27";"11";"2014";"specialty bar";"brown bread";;;;;;;;;
3878;2014-11-27 00:00:00;5.0;"27";"11";"2014";"frozen potato products";"rolls/buns";;;;;;;;;
3996;2014-11-27 00:00:00;5.0;"27";"11";"2014";"beef";"tropical fruit";;;;;;;;;
4062;2014-11-27 00:00:00;5.0;"27";"11";"2014";"yogurt";"sugar";;;;;;;;;
4101;2014-11-27 00:00:00;5.0;"27";"11";"2014";"rolls/buns";"brown bread";;;;;;;;;
4206;2014-11-27 00:00:00;5.0;"27";"11";"2014";"frozen vegetables";"fruit/vegetable juice";;;;;;;;;
4226;2014-11-27 00:00:00;5.0;"27";"11";"2014";"chocolate";"dessert";;;;;;;;;
4505;2014-11-27 00:00:00;5.0;"27";"11";"2014";"sweet spreads";"soda";;;;;;;;;
4910;2014-11-27 00:00:00;5.0;"27";"11";"2014";"soda";"mayonnaise";;;;;;;;;
1196;2015-11-27 00:00:00;6.0;"27";"11";"2015";"mayonnaise";"candy";"rolls/buns";"bottled beer";;;;;;;
1259;2015-11-27 00:00:00;6.0;"27";"11";"2015";"pork";"root vegetables";;;;;;;;;
1625;2015-11-27 00:00:00;6.0;"27";"11";"2015";"packaged fruit/vegetables";"rolls/buns";"root vegetables";"napkins";"soft cheese";;;;;;
1742;2015-11-27 00:00:00;6.0;"27";"11";"2015";"other vegetables";"root vegetables";;;;;;;;;
1823;2015-11-27 00:00:00;6.0;"27";"11";"2015";"whole milk";"berries";"bottled water";"curd";"napkins";;;;;;
1843;2015-11-27 00:00:00;6.0;"27";"11";"2015";"bottled beer";"root vegetables";;;;;;;;;
1878;2015-11-27 00:00:00;6.0;"27";"11";"2015";"citrus fruit";"whole milk";;;;;;;;;
2063;2015-11-27 00:00:00;6.0;"27";"11";"2015";"root vegetables";"herbs";;;;;;;;;
2107;2015-11-27 00:00:00;6.0;"27";"11";"2015";"frankfurter";"bottled water";;;;;;;;;
2273;2015-11-27 00:00:00;6.0;"27";"11";"2015";"hamburger meat";"root vegetables";;;;;;;;;
2633;2015-11-27 00:00:00;6.0;"27";"11";"2015";"other vegetables";"newspapers";"waffles";;;;;;;;
2957;2015-11-27 00:00:00;6.0;"27";"11";"2015";"photo/film";"grapes";;;;;;;;;
3067;2015-11-27 00:00:00;6.0;"27";"11";"2015";"misc. beverages";"frozen meals";;;;;;;;;
3165;2015-11-27 00:00:00;6.0;"27";"11";"2015";"pip fruit";"specialty chocolate";"liquor";"rolls/buns";;;;;;;
3201;2015-11-27 00:00:00;6.0;"27";"11";"2015";"tropical fruit";"berries";"whole milk";"soap";;;;;;;
3239;2015-11-27 00:00:00;6.0;"27";"11";"2015";"citrus fruit";"yogurt";;;;;;;;;
3447;2015-11-27 00:00:00;6.0;"27";"11";"2015";"frankfurter";"ice cream";"mustard";"soda";;;;;;;
3467;2015-11-27 00:00:00;6.0;"27";"11";"2015";"pip fruit";"citrus fruit";;;;;;;;;
3608;2015-11-27 00:00:00;6.0;"27";"11";"2015";"UHT-milk";"rolls/buns";;;;;;;;;
3661;2015-11-27 00:00:00;6.0;"27";"11";"2015";"butter";"misc. beverages";"shopping bags";;;;;;;;
3679;2015-11-27 00:00:00;6.0;"27";"11";"2015";"grapes";"grapes";;;;;;;;;
3736;2015-11-27 00:00:00;6.0;"27";"11";"2015";"soda";"beef";"other vegetables";"soda";"flour";;;;;;
3773;2015-11-27 00:00:00;6.0;"27";"11";"2015";"ham";"soda";"specialty chocolate";;;;;;;;
4484;2015-11-27 00:00:00;6.0;"27";"11";"2015";"rolls/buns";"pork";;;;;;;;;
4574;2015-11-27 00:00:00;6.0;"27";"11";"2015";"bottled beer";"whole milk";;;;;;;;;
4624;2015-11-27 00:00:00;6.0;"27";"11";"2015";"frankfurter";"pork";"sliced cheese";"candy";"pastry";"shopping bags";;;;;
4827;2015-11-27 00:00:00;6.0;"27";"11";"2015";"canned beer";"frankfurter";"brown bread";"pip fruit";"frozen vegetables";"pudding powder";;;;;
1192;2014-12-27 00:00:00;7.0;"27";"12";"2014";"brown bread";"pastry";;;;;;;;;
1353;2014-12-27 00:00:00;7.0;"27";"12";"2014";"cooking chocolate";"chewing gum";;;;;;;;;
1653;2014-12-27 00:00:00;7.0;"27";"12";"2014";"newspapers";"cream cheese ";"long life bakery product";;;;;;;;
2323;2014-12-27 00:00:00;7.0;"27";"12";"2014";"whole milk";"newspapers";"soda";"whipped/sour cream";;;;;;;
2549;2014-12-27 00:00:00;7.0;"27";"12";"2014";"dessert";"jam";;;;;;;;;
2555;2014-12-27 00:00:00;7.0;"27";"12";"2014";"root vegetables";"curd";;;;;;;;;
2758;2014-12-27 00:00:00;7.0;"27";"12";"2014";"soft cheese";"long life bakery product";;;;;;;;;
3009;2014-12-27 00:00:00;7.0;"27";"12";"2014";"brown bread";"flour";;;;;;;;;
3087;2014-12-27 00:00:00;7.0;"27";"12";"2014";"white bread";"bottled water";;;;;;;;;
3315;2014-12-27 00:00:00;7.0;"27";"12";"2014";"whole milk";"chewing gum";"yogurt";;;;;;;;
3561;2014-12-27 00:00:00;7.0;"27";"12";"2014";"citrus fruit";"ice cream";;;;;;;;;
3804;2014-12-27 00:00:00;7.0;"27";"12";"2014";"tropical fruit";"other vegetables";;;;;;;;;
3854;2014-12-27 00:00:00;7.0;"27";"12";"2014";"coffee";"tidbits";;;;;;;;;
4397;2014-12-27 00:00:00;7.0;"27";"12";"2014";"rolls/buns";"dessert";;;;;;;;;
4657;2014-12-27 00:00:00;7.0;"27";"12";"2014";"bottled beer";"red/blush wine";;;;;;;;;
4729;2014-12-27 00:00:00;7.0;"27";"12";"2014";"shopping bags";"fruit/vegetable juice";;;;;;;;;
4864;2014-12-27 00:00:00;7.0;"27";"12";"2014";"meat";"ice cream";;;;;;;;;
4892;2014-12-27 00:00:00;7.0;"27";"12";"2014";"other vegetables";"herbs";;;;;;;;;
1155;2015-12-27 00:00:00;1.0;"27";"12";"2015";"frankfurter";"brandy";;;;;;;;;
